          14   1.0000000000000000       0.99926915882861067       0.99854700707692245       0.99712822121728095       0.66665593688372138     
          14   1.1000000238418579       0.99844048583236145       0.99690164392995939       0.99388455246526064       0.66664262968214161     
          14   1.2000000476837158       0.99700681318154238       0.99405888462661096       0.98829522499909217       0.66661871225593594     
          14   1.2999999523162842       0.99475824303590343       0.98961322870491131       0.97960349976938232       0.66657505432347852     
          14   1.3999999761581421       0.99135436742835736       0.98290518670455640       0.96657136583007741       0.66650493098889541     
          14   1.5000000000000000       0.98656712525462353       0.97351657848821560       0.94850249098317363       0.66639656205804343     
          14   1.6000000238418579       0.97967804748623166       0.96011642789972029       0.92311808337422008       0.66619856253252685     
          14   1.7000000476837158       0.97004856280955210       0.94158812163414041       0.88873608092478662       0.66585911770366446     
          14   1.7999999523162842       0.95678142598603699       0.91648196471271604       0.84355107875916246       0.66523327436421753     
          14   1.9000000953674316       0.93850673778388227       0.88265846774606871       0.78513921958273158       0.66407677324169134     
          14   2.0000000000000000       0.91162398592405225       0.83467040472498866       0.70715655960773915       0.66165147314961037     
          14   2.0999999046325684       0.87069735223354883       0.76664649858884748       0.60744148933748487       0.65549709856000016     
          14   2.2000000476837158       0.79591071611156394       0.65766903451401193       0.47230999879011176       0.63600862185277685     
          14   2.3000001907348633       0.68908652997748732       0.51890094977242041       0.32638323164824773       0.59594763577467447     
          14   2.4000000953674316       0.55575846825041708       0.36759111665228494       0.19420483952506751       0.52091918637919221     
          14   2.5000000000000000       0.43428959121303023       0.24467657612691307       0.10381379226002342       0.42197181954461560     
          14   2.5999999046325684       0.34458142814997927       0.16520574103684993        5.5846967407523970E-002  0.31793137945798478     
          14   2.7000000476837158       0.28796499967370437       0.11986994454060251        3.2548363884180080E-002  0.24492985449995597     
          14   2.8000001907348633       0.24504132617369123        8.9169623967291001E-002   1.9540714228505805E-002  0.18080874338215258     
          14   2.9000000953674316       0.21583734657519926        7.0450526841088323E-002   1.2883102499097288E-002  0.13477169792889565     
          14   3.0000000000000000       0.19560836699201900        5.8652830114257259E-002   9.3342920091720738E-003   9.5554956197355878E-002
          14   3.1000001430511475       0.18231316288370181        5.0810577966158843E-002   6.9642583334489638E-003  0.10082267236460429     
          14   3.2000000476837158       0.16674183635780082        4.2887819792424065E-002   5.1308547954426213E-003   7.0176473217463675E-002
          14   3.2999999523162842       0.15778959145666249        3.8397484554143491E-002   4.1208929403565688E-003   6.8324814825239333E-002
          14   3.4000000953674316       0.14908489760125576        3.4513092647562971E-002   3.3847950632727017E-003   5.2796335337266354E-002
          14   3.5000000000000000       0.14182632617962554        3.1181201809561188E-002   2.7708195322900583E-003   5.0048822179394659E-002
          14   3.6000001430511475       0.13605765273786119        2.8761917115556646E-002   2.3634405453997836E-003   4.7669340913677472E-002
          14   3.7000000476837158       0.13007010172316313        2.6262383619137131E-002   1.9669150019272466E-003   4.9403838396326782E-002
          14   3.7999999523162842       0.12582806092228793        2.4701261166924837E-002   1.7614622103568462E-003   3.7692610510004054E-002
          14   3.9000000953674316       0.12239418337992447        2.3349099579423438E-002   1.5828530787995779E-003   3.2214578125377646E-002
          14   4.0000000000000000       0.11787428542913858        2.1616064379067379E-002   1.3626506799842618E-003   2.7902038798201745E-002
