   9.9999997764825821E-003   1.0000000000000000       -1.7325998827978986E-004
   1.9999999552965164E-002  0.99999997065377433       -3.4651997655957972E-004
   2.9999999329447746E-002  0.99999991196132432       -5.1977995975484304E-004
   3.9999999105930328E-002  0.99999982392265219       -6.9303993278105390E-004
   4.9999998882412910E-002  0.99999970653776105       -8.6629989055368685E-004
   5.9999998658895493E-002  0.99999955980665500       -1.0395598279882175E-003
   6.9999998435378075E-002  0.99999938372933905       -1.2128197400001223E-003
   7.9999998211860657E-002  0.99999917830581919       -1.3860796215048789E-003
   8.9999997988343239E-002  0.99999894353610219       -1.5593394674179664E-003
   9.9999997764825821E-002  0.99999867942019582       -1.7325992726548655E-003
  0.10999999754130840       0.99999838595810886       -1.9058590321310584E-003
  0.11999999731779099       0.99999806314985085       -2.0791187407620294E-003
  0.12999999709427357       0.99999771099543233       -2.2523783934632652E-003
  0.13999999687075615       0.99999732949486464       -2.4256379851502544E-003
  0.14999999664723873       0.99999691864816032       -2.5988975107384877E-003
  0.15999999642372131       0.99999647845533257       -2.7721569651434595E-003
  0.16999999620020390       0.99999600891639551       -2.9454163432806662E-003
  0.17999999597668648       0.99999551003136444       -3.1186756400656073E-003
  0.18999999575316906       0.99999498180025526       -3.2919348504137852E-003
  0.19999999552965164       0.99999442422308504       -3.4651939692407065E-003
  0.20999999530613422       0.99999383729987157       -3.6384529914618808E-003
  0.21999999508261681       0.99999322103063371       -3.8117119119928213E-003
  0.22999999485909939       0.99999257541539122       -3.9849707257490451E-003
  0.23999999463558197       0.99999190045416475       -4.1582294276460742E-003
  0.24999999441206455       0.99999119614697585       -4.3314880125994333E-003
  0.25999999418854713       0.99999046249384704       -4.5047464755246531E-003
  0.26999999396502972       0.99998969949480165       -4.6780048113372686E-003
  0.27999999374151230       0.99998890714986410       -4.8512630149528183E-003
  0.28999999351799488       0.99998808545905959       -5.0245210812868476E-003
  0.29999999329447746       0.99998723442241433       -5.1977790052549055E-003
  0.30999999307096004       0.99998635403995539       -5.3710367817725469E-003
  0.31999999284744263       0.99998544431171077       -5.5442944057553329E-003
  0.32999999262392521       0.99998450523770943       -5.7175518721188298E-003
  0.33999999240040779       0.99998353681798124       -5.8908091757786090E-003
  0.34999999217689037       0.99998253905255696       -6.0640663116502480E-003
  0.35999999195337296       0.99998151194146834       -6.2373232746493323E-003
  0.36999999172985554       0.99998045548474790       -6.4105800596914522E-003
  0.37999999150633812       0.99997936968242918       -6.5838366616922054E-003
  0.38999999128282070       0.99997825453454670       -6.7570930755671953E-003
  0.39999999105930328       0.99997711004113576       -6.9303492962320334E-003
  0.40999999083578587       0.99997593620223268       -7.1036053186023379E-003
  0.41999999061226845       0.99997473301787476       -7.2768611375937341E-003
  0.42999999038875103       0.99997350048810008       -7.4501167481218558E-003
  0.43999999016523361       0.99997223861294771       -7.6233721451023431E-003
  0.44999998994171619       0.99997094739245762       -7.7966273234508447E-003
  0.45999998971819878       0.99996962682667068       -7.9698822780830177E-003
  0.46999998949468136       0.99996827691562873       -8.1431370039145266E-003
  0.47999998927116394       0.99996689765937452       -8.3163914958610443E-003
  0.48999998904764652       0.99996548905795168       -8.4896457488382523E-003
  0.49999998882412910       0.99996405111140485       -8.6628997577618411E-003
  0.50999998860061169       0.99996258381977954       -8.8361535175475112E-003
  0.51999998837709427       0.99996108718312204       -9.0094070231109703E-003
  0.52999998815357685       0.99995956120147989       -9.1826602693679382E-003
  0.53999998793005943       0.99995800587490113       -9.3559132512341398E-003
  0.54999998770654202       0.99995642120343509       -9.5291659636253141E-003
  0.55999998748302460       0.99995480718713181       -9.7024184014572069E-003
  0.56999998725950718       0.99995316382604238       -9.8756705596455760E-003
  0.57999998703598976       0.99995149112021875       -1.0048922433106188E-002
  0.58999998681247234       0.99994978906971377       -1.0222174016754820E-002
  0.59999998658895493       0.99994805767458117       -1.0395425305507260E-002
  0.60999998636543751       0.99994629693487569       -1.0568676294279308E-002
  0.61999998614192009       0.99994450685065295       -1.0741926977986774E-002
  0.62999998591840267       0.99994268742196946       -1.0915177351545477E-002
  0.63999998569488525       0.99994083864888272       -1.1088427409871249E-002
  0.64999998547136784       0.99993896053145115       -1.1261677147879935E-002
  0.65999998524785042       0.99993705306973402       -1.1434926560487389E-002
  0.66999998502433300       0.99993511626379150       -1.1608175642609478E-002
  0.67999998480081558       0.99993315011368489       -1.1781424389162081E-002
  0.68999998457729816       0.99993115461947613       -1.1954672795061091E-002
  0.69999998435378075       0.99992912978122828       -1.2127920855222411E-002
  0.70999998413026333       0.99992707559900518       -1.2301168564561956E-002
  0.71999998390674591       0.99992499207287167       -1.2474415917995654E-002
  0.72999998368322849       0.99992287920289358       -1.2647662910439448E-002
  0.73999998345971107       0.99992073698913753       -1.2820909536809293E-002
  0.74999998323619366       0.99991856543167112       -1.2994155792021157E-002
  0.75999998301267624       0.99991636453056276       -1.3167401670991022E-002
  0.76999998278915882       0.99991413428588205       -1.3340647168634881E-002
  0.77999998256564140       0.99991187469769927       -1.3513892279868744E-002
  0.78999998234212399       0.99990958576608557       -1.3687136999608635E-002
  0.79999998211860657       0.99990726749111336       -1.3860381322770588E-002
  0.80999998189508915       0.99990491987285557       -1.4033625244270657E-002
  0.81999998167157173       0.99990254291138636       -1.4206868759024906E-002
  0.82999998144805431       0.99990013660678057       -1.4380111861949419E-002
  0.83999998122453690       0.99989770095911412       -1.4553354547960289E-002
  0.84999998100101948       0.99989523596846386       -1.4726596811973627E-002
  0.85999998077750206       0.99989274163490738       -1.4899838648905558E-002
